,datetime,Spot_Price_Prediction,power,dispatch,revenue,capacity,closing,decision1,decision2
617,2021-07-13 20:30:00,96.63,0.0,0.0,0.0,0.0,0.0,1,1
618,2021-07-13 21:00:00,92.46,0.0,0.0,0.0,0.0,0.0,1,1
619,2021-07-13 21:30:00,86.05,0.0,0.0,0.0,0.0,0.0,0,0
620,2021-07-13 22:00:00,86.69,0.0,0.0,0.0,0.0,0.0,0,0
621,2021-07-13 22:30:00,89.19,0.0,0.0,0.0,0.0,0.0,0,0
622,2021-07-13 23:00:00,87.57,0.0,0.0,0.0,0.0,0.0,0,0
623,2021-07-13 23:30:00,96.08,0.0,0.0,0.0,0.0,0.0,1,1
624,2021-07-14 00:00:00,99.96,0.0,0.0,0.0,0.0,0.0,1,1
625,2021-07-14 00:30:00,89.56,0.0,0.0,0.0,0.0,0.0,1,1
626,2021-07-14 01:00:00,84.77,0.0,0.0,0.0,0.0,0.0,0,0
627,2021-07-14 01:30:00,85.35,0.0,0.0,0.0,0.0,0.0,0,0
628,2021-07-14 02:00:00,82.38,-300.0,-150.0,-12469.0,0.0,135.0,-1,-1
629,2021-07-14 02:30:00,78.7,-300.0,-150.0,-11912.0,135.0,270.0,-1,-1
630,2021-07-14 03:00:00,79.21,-300.0,-150.0,-11989.0,270.0,405.0,-1,-1
631,2021-07-14 03:30:00,82.07,-300.0,-150.0,-12422.0,405.0,540.0,-1,-1
632,2021-07-14 04:00:00,84.4,-88.88888888888889,-44.44444444444444,-3785.0,540.0,580.0,-1,-1
633,2021-07-14 04:30:00,86.76,0.0,0.0,0.0,580.0,580.0,0,0
634,2021-07-14 05:00:00,88.98,0.0,0.0,0.0,580.0,580.0,0,0
635,2021-07-14 05:30:00,93.36,300.0,135.0,12490.0,580.0,430.0,1,1
636,2021-07-14 06:00:00,92.73,300.0,135.0,12406.0,430.0,280.0,1,1
637,2021-07-14 06:30:00,94.27,300.0,135.0,12612.0,280.0,130.0,1,1
638,2021-07-14 07:00:00,93.99,260.0,117.0,10898.0,130.0,0.0,1,1
639,2021-07-14 07:30:00,86.22,0.0,0.0,0.0,0.0,0.0,1,1
640,2021-07-14 08:00:00,83.25,0.0,0.0,0.0,0.0,0.0,1,1
641,2021-07-14 08:30:00,83.5,0.0,0.0,0.0,0.0,0.0,1,1
642,2021-07-14 09:00:00,78.45,0.0,0.0,0.0,0.0,0.0,1,1
643,2021-07-14 09:30:00,79.31,0.0,0.0,0.0,0.0,0.0,1,1
644,2021-07-14 10:00:00,80.17,0.0,0.0,0.0,0.0,0.0,1,1
645,2021-07-14 10:30:00,75.14,0.0,0.0,0.0,0.0,0.0,1,1
646,2021-07-14 11:00:00,73.61,0.0,0.0,0.0,0.0,0.0,0,0
647,2021-07-14 11:30:00,74.68,0.0,0.0,0.0,0.0,0.0,0,0
648,2021-07-14 12:00:00,70.59,0.0,0.0,0.0,0.0,0.0,0,0
649,2021-07-14 12:30:00,64.64,-300.0,-150.0,-9784.0,0.0,135.0,-1,-1
650,2021-07-14 13:00:00,62.28,-300.0,-150.0,-9427.0,135.0,270.0,-1,-1
651,2021-07-14 13:30:00,64.65,-300.0,-150.0,-9786.0,270.0,405.0,-1,-1
652,2021-07-14 14:00:00,69.03,-300.0,-150.0,-10449.0,405.0,540.0,-1,-1
653,2021-07-14 14:30:00,71.05,-88.88888888888889,-44.44444444444444,-3186.0,540.0,580.0,-1,-1
654,2021-07-14 15:00:00,75.87,-0.0,-0.0,0.0,580.0,580.0,-1,-1
655,2021-07-14 15:30:00,84.32,-0.0,-0.0,0.0,580.0,580.0,-1,-1
656,2021-07-14 16:00:00,89.44,-0.0,-0.0,0.0,580.0,580.0,-1,-1
657,2021-07-14 16:30:00,97.89,0.0,0.0,0.0,580.0,580.0,0,0
658,2021-07-14 17:00:00,108.11,300.0,135.0,14463.0,580.0,430.0,1,1
659,2021-07-14 17:30:00,104.23,300.0,135.0,13944.0,430.0,280.0,1,1
660,2021-07-14 18:00:00,105.03,300.0,135.0,14051.0,280.0,130.0,1,1
661,2021-07-14 18:30:00,105.84,260.0,117.0,12272.0,130.0,0.0,1,1
662,2021-07-14 19:00:00,103.1,0.0,0.0,0.0,0.0,0.0,1,1
663,2021-07-14 19:30:00,92.98,0.0,0.0,0.0,0.0,0.0,0,0
664,2021-07-14 20:00:00,94.17,0.0,0.0,0.0,0.0,0.0,0,0
665,2021-07-14 20:30:00,95.92,0.0,0.0,0.0,0.0,0.0,1,1
666,2021-07-14 21:00:00,91.79,0.0,0.0,0.0,0.0,0.0,1,1
667,2021-07-14 21:30:00,85.6,0.0,0.0,0.0,0.0,0.0,0,0
668,2021-07-14 22:00:00,86.21,0.0,0.0,0.0,0.0,0.0,0,0
669,2021-07-14 22:30:00,88.57,0.0,0.0,0.0,0.0,0.0,0,0
670,2021-07-14 23:00:00,87.11,0.0,0.0,0.0,0.0,0.0,0,0
671,2021-07-14 23:30:00,95.31,0.0,0.0,0.0,0.0,0.0,1,1
672,2021-07-15 00:00:00,99.09,0.0,0.0,0.0,0.0,0.0,1,1
673,2021-07-15 00:30:00,88.96,0.0,0.0,0.0,0.0,0.0,1,1
674,2021-07-15 01:00:00,84.26,0.0,0.0,0.0,0.0,0.0,0,0
675,2021-07-15 01:30:00,84.95,0.0,0.0,0.0,0.0,0.0,0,0
676,2021-07-15 02:00:00,82.08,-300.0,-150.0,-12424.0,0.0,135.0,-1,-1
677,2021-07-15 02:30:00,78.57,-300.0,-150.0,-11893.0,135.0,270.0,-1,-1
678,2021-07-15 03:00:00,79.15,-300.0,-150.0,-11980.0,270.0,405.0,-1,-1
679,2021-07-15 03:30:00,82.0,-300.0,-150.0,-12412.0,405.0,540.0,-1,-1
680,2021-07-15 04:00:00,84.31,-88.88888888888889,-44.44444444444444,-3781.0,540.0,580.0,-1,-1
681,2021-07-15 04:30:00,86.69,0.0,0.0,0.0,580.0,580.0,0,0
682,2021-07-15 05:00:00,89.0,0.0,0.0,0.0,580.0,580.0,0,0
683,2021-07-15 05:30:00,93.31,300.0,135.0,12483.0,580.0,430.0,1,1
684,2021-07-15 06:00:00,92.75,300.0,135.0,12409.0,430.0,280.0,1,1
685,2021-07-15 06:30:00,94.35,300.0,135.0,12623.0,280.0,130.0,1,1
686,2021-07-15 07:00:00,94.16,260.0,117.0,10918.0,130.0,0.0,1,1
687,2021-07-15 07:30:00,86.63,0.0,0.0,0.0,0.0,0.0,1,1
688,2021-07-15 08:00:00,83.79,0.0,0.0,0.0,0.0,0.0,1,1
689,2021-07-15 08:30:00,84.04,0.0,0.0,0.0,0.0,0.0,1,1
690,2021-07-15 09:00:00,79.06,0.0,0.0,0.0,0.0,0.0,1,1
691,2021-07-15 09:30:00,79.77,0.0,0.0,0.0,0.0,0.0,1,1
692,2021-07-15 10:00:00,80.57,0.0,0.0,0.0,0.0,0.0,1,1
693,2021-07-15 10:30:00,75.65,0.0,0.0,0.0,0.0,0.0,1,1
694,2021-07-15 11:00:00,73.89,0.0,0.0,0.0,0.0,0.0,0,0
695,2021-07-15 11:30:00,74.81,0.0,0.0,0.0,0.0,0.0,0,0
696,2021-07-15 12:00:00,70.7,0.0,0.0,0.0,0.0,0.0,0,0
697,2021-07-15 12:30:00,64.89,-300.0,-150.0,-9822.0,0.0,135.0,-1,-1
698,2021-07-15 13:00:00,62.54,-300.0,-150.0,-9466.0,135.0,270.0,-1,-1
699,2021-07-15 13:30:00,64.86,-300.0,-150.0,-9817.0,270.0,405.0,-1,-1
700,2021-07-15 14:00:00,69.08,-300.0,-150.0,-10456.0,405.0,540.0,-1,-1
701,2021-07-15 14:30:00,71.11,-88.88888888888889,-44.44444444444444,-3189.0,540.0,580.0,-1,-1
702,2021-07-15 15:00:00,76.04,-0.0,-0.0,0.0,580.0,580.0,-1,-1
703,2021-07-15 15:30:00,84.24,-0.0,-0.0,0.0,580.0,580.0,-1,-1
704,2021-07-15 16:00:00,89.18,-0.0,-0.0,0.0,580.0,580.0,-1,-1
705,2021-07-15 16:30:00,97.63,0.0,0.0,0.0,580.0,580.0,0,0
706,2021-07-15 17:00:00,107.53,300.0,135.0,14386.0,580.0,430.0,1,1
707,2021-07-15 17:30:00,103.86,300.0,135.0,13895.0,430.0,280.0,1,1
708,2021-07-15 18:00:00,104.49,300.0,135.0,13979.0,280.0,130.0,1,1
709,2021-07-15 18:30:00,105.37,260.0,117.0,12217.0,130.0,0.0,1,1
710,2021-07-15 19:00:00,102.44,0.0,0.0,0.0,0.0,0.0,1,1
711,2021-07-15 19:30:00,92.7,0.0,0.0,0.0,0.0,0.0,0,0
712,2021-07-15 20:00:00,93.7,0.0,0.0,0.0,0.0,0.0,0,0
713,2021-07-15 20:30:00,95.38,0.0,0.0,0.0,0.0,0.0,1,1
714,2021-07-15 21:00:00,91.39,0.0,0.0,0.0,0.0,0.0,0,0
715,2021-07-15 21:30:00,85.41,0.0,0.0,0.0,0.0,0.0,0,0
716,2021-07-15 22:00:00,86.02,0.0,0.0,0.0,0.0,0.0,0,0
717,2021-07-15 22:30:00,88.31,0.0,0.0,0.0,0.0,0.0,0,0
718,2021-07-15 23:00:00,86.91,0.0,0.0,0.0,0.0,0.0,0,0
719,2021-07-15 23:30:00,94.77,0.0,0.0,0.0,0.0,0.0,1,1
720,2021-07-16 00:00:00,98.43,0.0,0.0,0.0,0.0,0.0,1,1
721,2021-07-16 00:30:00,88.57,0.0,0.0,0.0,0.0,0.0,1,1
722,2021-07-16 01:00:00,83.92,0.0,0.0,0.0,0.0,0.0,0,0
723,2021-07-16 01:30:00,84.67,0.0,0.0,0.0,0.0,0.0,0,0
724,2021-07-16 02:00:00,81.89,-300.0,-150.0,-12395.0,0.0,135.0,-1,-1
725,2021-07-16 02:30:00,78.48,-300.0,-150.0,-11879.0,135.0,270.0,-1,-1
726,2021-07-16 03:00:00,79.06,-300.0,-150.0,-11967.0,270.0,405.0,-1,-1
727,2021-07-16 03:30:00,81.91,-300.0,-150.0,-12398.0,405.0,540.0,-1,-1
728,2021-07-16 04:00:00,84.19,-88.88888888888889,-44.44444444444444,-3776.0,540.0,580.0,-1,-1
729,2021-07-16 04:30:00,86.52,0.0,0.0,0.0,580.0,580.0,0,0
730,2021-07-16 05:00:00,88.89,0.0,0.0,0.0,580.0,580.0,0,0
731,2021-07-16 05:30:00,93.07,300.0,135.0,12451.0,580.0,430.0,1,1
732,2021-07-16 06:00:00,92.54,300.0,135.0,12380.0,430.0,280.0,1,1
733,2021-07-16 06:30:00,94.13,300.0,135.0,12593.0,280.0,130.0,1,1
734,2021-07-16 07:00:00,93.96,260.0,117.0,10894.0,130.0,0.0,1,1
735,2021-07-16 07:30:00,86.61,0.0,0.0,0.0,0.0,0.0,1,1
736,2021-07-16 08:00:00,83.78,0.0,0.0,0.0,0.0,0.0,1,1
737,2021-07-16 08:30:00,84.03,0.0,0.0,0.0,0.0,0.0,1,1
738,2021-07-16 09:00:00,79.15,0.0,0.0,0.0,0.0,0.0,1,1
739,2021-07-16 09:30:00,79.79,0.0,0.0,0.0,0.0,0.0,1,1
740,2021-07-16 10:00:00,80.59,0.0,0.0,0.0,0.0,0.0,1,1
741,2021-07-16 10:30:00,75.79,0.0,0.0,0.0,0.0,0.0,1,1
742,2021-07-16 11:00:00,73.91,0.0,0.0,0.0,0.0,0.0,0,0
743,2021-07-16 11:30:00,74.83,0.0,0.0,0.0,0.0,0.0,0,0
744,2021-07-16 12:00:00,70.81,0.0,0.0,0.0,0.0,0.0,0,0
745,2021-07-16 12:30:00,65.11,-300.0,-150.0,-9855.0,0.0,135.0,-1,-1
746,2021-07-16 13:00:00,62.81,-300.0,-150.0,-9507.0,135.0,270.0,-1,-1
747,2021-07-16 13:30:00,65.16,-300.0,-150.0,-9863.0,270.0,405.0,-1,-1
748,2021-07-16 14:00:00,69.32,-300.0,-150.0,-10492.0,405.0,540.0,-1,-1
749,2021-07-16 14:30:00,71.29,-88.88888888888889,-44.44444444444444,-3197.0,540.0,580.0,-1,-1
750,2021-07-16 15:00:00,76.24,-0.0,-0.0,0.0,580.0,580.0,-1,-1
751,2021-07-16 15:30:00,84.2,-0.0,-0.0,0.0,580.0,580.0,-1,-1
752,2021-07-16 16:00:00,88.94,-0.0,-0.0,0.0,580.0,580.0,-1,-1
753,2021-07-16 16:30:00,97.38,0.0,0.0,0.0,580.0,580.0,0,0
754,2021-07-16 17:00:00,106.98,300.0,135.0,14312.0,580.0,430.0,1,1
755,2021-07-16 17:30:00,103.46,300.0,135.0,13841.0,430.0,280.0,1,1
756,2021-07-16 18:00:00,103.94,300.0,135.0,13906.0,280.0,130.0,1,1
757,2021-07-16 18:30:00,104.9,260.0,117.0,12163.0,130.0,0.0,1,1
758,2021-07-16 19:00:00,101.81,0.0,0.0,0.0,0.0,0.0,1,1
759,2021-07-16 19:30:00,92.41,0.0,0.0,0.0,0.0,0.0,0,0
760,2021-07-16 20:00:00,93.22,0.0,0.0,0.0,0.0,0.0,0,0
761,2021-07-16 20:30:00,94.89,0.0,0.0,0.0,0.0,0.0,1,1
762,2021-07-16 21:00:00,90.99,0.0,0.0,0.0,0.0,0.0,0,0
763,2021-07-16 21:30:00,85.19,0.0,0.0,0.0,0.0,0.0,0,0
764,2021-07-16 22:00:00,85.74,0.0,0.0,0.0,0.0,0.0,0,0
765,2021-07-16 22:30:00,87.96,0.0,0.0,0.0,0.0,0.0,0,0
766,2021-07-16 23:00:00,86.6,0.0,0.0,0.0,0.0,0.0,0,0
767,2021-07-16 23:30:00,94.12,0.0,0.0,0.0,0.0,0.0,1,1
768,2021-07-17 00:00:00,97.71,0.0,0.0,0.0,0.0,0.0,1,1
769,2021-07-17 00:30:00,88.16,0.0,0.0,0.0,0.0,0.0,1,1
770,2021-07-17 01:00:00,83.57,0.0,0.0,0.0,0.0,0.0,0,0
771,2021-07-17 01:30:00,84.37,0.0,0.0,0.0,0.0,0.0,0,0
772,2021-07-17 02:00:00,81.67,-300.0,-150.0,-12362.0,0.0,135.0,-1,-1
773,2021-07-17 02:30:00,78.38,-300.0,-150.0,-11864.0,135.0,270.0,-1,-1
774,2021-07-17 03:00:00,79.0,-300.0,-150.0,-11958.0,270.0,405.0,-1,-1
775,2021-07-17 03:30:00,81.81,-300.0,-150.0,-12383.0,405.0,540.0,-1,-1
776,2021-07-17 04:00:00,84.01,-88.88888888888889,-44.44444444444444,-3768.0,540.0,580.0,-1,-1
777,2021-07-17 04:30:00,86.25,0.0,0.0,0.0,580.0,580.0,0,0
778,2021-07-17 05:00:00,88.64,0.0,0.0,0.0,580.0,580.0,0,0
779,2021-07-17 05:30:00,92.72,300.0,135.0,12405.0,580.0,430.0,1,1
780,2021-07-17 06:00:00,92.22,300.0,135.0,12338.0,430.0,280.0,1,1
781,2021-07-17 06:30:00,93.78,300.0,135.0,12546.0,280.0,130.0,1,1
782,2021-07-17 07:00:00,93.59,260.0,117.0,10851.0,130.0,0.0,1,1
783,2021-07-17 07:30:00,86.42,0.0,0.0,0.0,0.0,0.0,1,1
784,2021-07-17 08:00:00,83.66,0.0,0.0,0.0,0.0,0.0,1,1
785,2021-07-17 08:30:00,83.93,0.0,0.0,0.0,0.0,0.0,1,1
786,2021-07-17 09:00:00,79.18,0.0,0.0,0.0,0.0,0.0,1,1
787,2021-07-17 09:30:00,79.78,0.0,0.0,0.0,0.0,0.0,1,1
788,2021-07-17 10:00:00,80.55,0.0,0.0,0.0,0.0,0.0,1,1
789,2021-07-17 10:30:00,75.86,0.0,0.0,0.0,0.0,0.0,1,1
790,2021-07-17 11:00:00,73.96,0.0,0.0,0.0,0.0,0.0,0,0
791,2021-07-17 11:30:00,74.86,0.0,0.0,0.0,0.0,0.0,0,0
792,2021-07-17 12:00:00,70.95,0.0,0.0,0.0,0.0,0.0,0,0
793,2021-07-17 12:30:00,65.35,-300.0,-150.0,-9892.0,0.0,135.0,-1,-1
794,2021-07-17 13:00:00,63.15,-300.0,-150.0,-9559.0,135.0,270.0,-1,-1
795,2021-07-17 13:30:00,65.53,-300.0,-150.0,-9919.0,270.0,405.0,-1,-1
796,2021-07-17 14:00:00,69.55,-300.0,-150.0,-10527.0,405.0,540.0,-1,-1
797,2021-07-17 14:30:00,71.44,-88.88888888888889,-44.44444444444444,-3204.0,540.0,580.0,-1,-1
798,2021-07-17 15:00:00,76.37,-0.0,-0.0,0.0,580.0,580.0,-1,-1
799,2021-07-17 15:30:00,84.08,-0.0,-0.0,0.0,580.0,580.0,-1,-1
800,2021-07-17 16:00:00,88.63,-0.0,-0.0,0.0,580.0,580.0,-1,-1
801,2021-07-17 16:30:00,97.01,0.0,0.0,0.0,580.0,580.0,0,0
802,2021-07-17 17:00:00,106.3,300.0,135.0,14221.0,580.0,430.0,1,1
803,2021-07-17 17:30:00,102.93,300.0,135.0,13770.0,430.0,280.0,1,1
804,2021-07-17 18:00:00,103.27,300.0,135.0,13816.0,280.0,130.0,1,1
805,2021-07-17 18:30:00,104.3,260.0,117.0,12093.0,130.0,0.0,1,1
806,2021-07-17 19:00:00,101.06,0.0,0.0,0.0,0.0,0.0,1,1
807,2021-07-17 19:30:00,91.98,0.0,0.0,0.0,0.0,0.0,0,0
808,2021-07-17 20:00:00,92.65,0.0,0.0,0.0,0.0,0.0,0,0
809,2021-07-17 20:30:00,94.28,0.0,0.0,0.0,0.0,0.0,1,1
810,2021-07-17 21:00:00,90.46,0.0,0.0,0.0,0.0,0.0,0,0
811,2021-07-17 21:30:00,84.83,0.0,0.0,0.0,0.0,0.0,0,0
812,2021-07-17 22:00:00,85.36,0.0,0.0,0.0,0.0,0.0,0,0
813,2021-07-17 22:30:00,87.49,0.0,0.0,0.0,0.0,0.0,0,0
814,2021-07-17 23:00:00,86.19,0.0,0.0,0.0,0.0,0.0,0,0
815,2021-07-17 23:30:00,93.41,0.0,0.0,0.0,0.0,0.0,1,1
816,2021-07-18 00:00:00,96.94,0.0,0.0,0.0,0.0,0.0,1,1
817,2021-07-18 00:30:00,87.7,0.0,0.0,0.0,0.0,0.0,1,1
818,2021-07-18 01:00:00,83.17,0.0,0.0,0.0,0.0,0.0,0,0
819,2021-07-18 01:30:00,84.04,0.0,0.0,0.0,0.0,0.0,0,0
820,2021-07-18 02:00:00,81.44,-300.0,-150.0,-12327.0,0.0,135.0,-1,-1
821,2021-07-18 02:30:00,78.27,-300.0,-150.0,-11847.0,135.0,270.0,-1,-1
822,2021-07-18 03:00:00,78.93,-300.0,-150.0,-11947.0,270.0,405.0,-1,-1
823,2021-07-18 03:30:00,81.71,-300.0,-150.0,-12368.0,405.0,540.0,-1,-1
824,2021-07-18 04:00:00,83.85,-88.88888888888889,-44.44444444444444,-3761.0,540.0,580.0,-1,-1
825,2021-07-18 04:30:00,86.02,0.0,0.0,0.0,580.0,580.0,0,0
826,2021-07-18 05:00:00,88.47,0.0,0.0,0.0,580.0,580.0,0,0
827,2021-07-18 05:30:00,92.47,300.0,135.0,12371.0,580.0,430.0,1,1
828,2021-07-18 06:00:00,92.0,300.0,135.0,12308.0,430.0,280.0,1,1
829,2021-07-18 06:30:00,93.54,300.0,135.0,12514.0,280.0,130.0,1,1
830,2021-07-18 07:00:00,93.36,260.0,117.0,10825.0,130.0,0.0,1,1
831,2021-07-18 07:30:00,86.38,0.0,0.0,0.0,0.0,0.0,1,1
832,2021-07-18 08:00:00,83.68,0.0,0.0,0.0,0.0,0.0,1,1
833,2021-07-18 08:30:00,83.96,0.0,0.0,0.0,0.0,0.0,1,1
834,2021-07-18 09:00:00,79.36,0.0,0.0,0.0,0.0,0.0,1,1
835,2021-07-18 09:30:00,79.89,0.0,0.0,0.0,0.0,0.0,1,1
836,2021-07-18 10:00:00,80.62,0.0,0.0,0.0,0.0,0.0,1,1
837,2021-07-18 10:30:00,76.03,0.0,0.0,0.0,0.0,0.0,1,1
838,2021-07-18 11:00:00,74.12,0.0,0.0,0.0,0.0,0.0,0,0
839,2021-07-18 11:30:00,74.96,0.0,0.0,0.0,0.0,0.0,0,0
840,2021-07-18 12:00:00,71.13,0.0,0.0,0.0,0.0,0.0,0,0
841,2021-07-18 12:30:00,65.61,-300.0,-150.0,-9931.0,0.0,135.0,-1,-1
842,2021-07-18 13:00:00,63.47,-300.0,-150.0,-9607.0,135.0,270.0,-1,-1
843,2021-07-18 13:30:00,65.84,-300.0,-150.0,-9966.0,270.0,405.0,-1,-1
844,2021-07-18 14:00:00,69.72,-300.0,-150.0,-10553.0,405.0,540.0,-1,-1
845,2021-07-18 14:30:00,71.51,-88.88888888888889,-44.44444444444444,-3207.0,540.0,580.0,-1,-1
846,2021-07-18 15:00:00,76.42,-0.0,-0.0,0.0,580.0,580.0,-1,-1
847,2021-07-18 15:30:00,83.91,-0.0,-0.0,0.0,580.0,580.0,-1,-1
848,2021-07-18 16:00:00,88.29,-0.0,-0.0,0.0,580.0,580.0,-1,-1
849,2021-07-18 16:30:00,96.59,0.0,0.0,0.0,580.0,580.0,0,0
850,2021-07-18 17:00:00,105.6,300.0,135.0,14128.0,580.0,430.0,1,1
851,2021-07-18 17:30:00,102.4,300.0,135.0,13700.0,430.0,280.0,1,1
852,2021-07-18 18:00:00,102.64,300.0,135.0,13732.0,280.0,130.0,1,1
853,2021-07-18 18:30:00,103.74,260.0,117.0,12028.0,130.0,0.0,1,1
854,2021-07-18 19:00:00,100.36,0.0,0.0,0.0,0.0,0.0,1,1
855,2021-07-18 19:30:00,91.59,0.0,0.0,0.0,0.0,0.0,0,0
856,2021-07-18 20:00:00,92.12,0.0,0.0,0.0,0.0,0.0,0,0
857,2021-07-18 20:30:00,93.71,0.0,0.0,0.0,0.0,0.0,1,1
858,2021-07-18 21:00:00,89.96,0.0,0.0,0.0,0.0,0.0,0,0
859,2021-07-18 21:30:00,84.49,0.0,0.0,0.0,0.0,0.0,0,0
860,2021-07-18 22:00:00,85.01,0.0,0.0,0.0,0.0,0.0,0,0
861,2021-07-18 22:30:00,87.04,0.0,0.0,0.0,0.0,0.0,0,0
862,2021-07-18 23:00:00,85.8,0.0,0.0,0.0,0.0,0.0,0,0
863,2021-07-18 23:30:00,92.75,0.0,0.0,0.0,0.0,0.0,1,1
864,2021-07-19 00:00:00,96.22,0.0,0.0,0.0,0.0,0.0,1,1
865,2021-07-19 00:30:00,87.27,0.0,0.0,0.0,0.0,0.0,1,1
866,2021-07-19 01:00:00,82.81,0.0,0.0,0.0,0.0,0.0,0,0
867,2021-07-19 01:30:00,83.73,0.0,0.0,0.0,0.0,0.0,0,0
868,2021-07-19 02:00:00,81.21,-300.0,-150.0,-12292.0,0.0,135.0,-1,-1
869,2021-07-19 02:30:00,78.14,-300.0,-150.0,-11827.0,135.0,270.0,-1,-1
870,2021-07-19 03:00:00,78.84,-300.0,-150.0,-11933.0,270.0,405.0,-1,-1
871,2021-07-19 03:30:00,81.59,-300.0,-150.0,-12350.0,405.0,540.0,-1,-1
872,2021-07-19 04:00:00,83.69,-88.88888888888889,-44.44444444444444,-3753.0,540.0,580.0,-1,-1
873,2021-07-19 04:30:00,85.82,0.0,0.0,0.0,580.0,580.0,0,0
874,2021-07-19 05:00:00,88.34,0.0,0.0,0.0,580.0,580.0,0,0
875,2021-07-19 05:30:00,92.24,300.0,135.0,12340.0,580.0,430.0,1,1
876,2021-07-19 06:00:00,91.82,300.0,135.0,12284.0,430.0,280.0,1,1
877,2021-07-19 06:30:00,93.37,300.0,135.0,12492.0,280.0,130.0,1,1
878,2021-07-19 07:00:00,93.21,260.0,117.0,10807.0,130.0,0.0,1,1
879,2021-07-19 07:30:00,86.42,0.0,0.0,0.0,0.0,0.0,1,1
880,2021-07-19 08:00:00,83.79,0.0,0.0,0.0,0.0,0.0,1,1
881,2021-07-19 08:30:00,84.09,0.0,0.0,0.0,0.0,0.0,1,1
882,2021-07-19 09:00:00,79.61,0.0,0.0,0.0,0.0,0.0,1,1
883,2021-07-19 09:30:00,80.05,0.0,0.0,0.0,0.0,0.0,1,1
884,2021-07-19 10:00:00,80.75,0.0,0.0,0.0,0.0,0.0,1,1
885,2021-07-19 10:30:00,76.28,0.0,0.0,0.0,0.0,0.0,1,1
886,2021-07-19 11:00:00,74.32,0.0,0.0,0.0,0.0,0.0,0,0
887,2021-07-19 11:30:00,75.09,0.0,0.0,0.0,0.0,0.0,0,0
888,2021-07-19 12:00:00,71.3,0.0,0.0,0.0,0.0,0.0,0,0
889,2021-07-19 12:30:00,65.89,-300.0,-150.0,-9973.0,0.0,135.0,-1,-1
890,2021-07-19 13:00:00,63.79,-300.0,-150.0,-9655.0,135.0,270.0,-1,-1
891,2021-07-19 13:30:00,66.15,-300.0,-150.0,-10013.0,270.0,405.0,-1,-1
892,2021-07-19 14:00:00,69.89,-300.0,-150.0,-10579.0,405.0,540.0,-1,-1
893,2021-07-19 14:30:00,71.59,-88.88888888888889,-44.44444444444444,-3211.0,540.0,580.0,-1,-1
894,2021-07-19 15:00:00,76.51,-0.0,-0.0,0.0,580.0,580.0,-1,-1
895,2021-07-19 15:30:00,83.79,-0.0,-0.0,0.0,580.0,580.0,-1,-1
896,2021-07-19 16:00:00,88.01,-0.0,-0.0,0.0,580.0,580.0,-1,-1
897,2021-07-19 16:30:00,96.24,0.0,0.0,0.0,580.0,580.0,0,0
898,2021-07-19 17:00:00,105.0,300.0,135.0,14047.0,580.0,430.0,1,1
899,2021-07-19 17:30:00,101.96,300.0,135.0,13641.0,430.0,280.0,1,1
900,2021-07-19 18:00:00,102.11,300.0,135.0,13661.0,280.0,130.0,1,1
901,2021-07-19 18:30:00,103.25,260.0,117.0,11972.0,130.0,0.0,1,1
902,2021-07-19 19:00:00,99.76,0.0,0.0,0.0,0.0,0.0,1,1
903,2021-07-19 19:30:00,91.27,0.0,0.0,0.0,0.0,0.0,0,0
904,2021-07-19 20:00:00,91.67,0.0,0.0,0.0,0.0,0.0,1,1
905,2021-07-19 20:30:00,93.19,0.0,0.0,0.0,0.0,0.0,1,1
906,2021-07-19 21:00:00,89.52,0.0,0.0,0.0,0.0,0.0,0,0
907,2021-07-19 21:30:00,84.19,0.0,0.0,0.0,0.0,0.0,0,0
908,2021-07-19 22:00:00,84.69,0.0,0.0,0.0,0.0,0.0,0,0
909,2021-07-19 22:30:00,86.65,0.0,0.0,0.0,0.0,0.0,0,0
910,2021-07-19 23:00:00,85.46,0.0,0.0,0.0,0.0,0.0,0,0
911,2021-07-19 23:30:00,92.14,0.0,0.0,0.0,0.0,0.0,1,1
912,2021-07-20 00:00:00,95.54,0.0,0.0,0.0,0.0,0.0,1,1
913,2021-07-20 00:30:00,86.85,0.0,0.0,0.0,0.0,0.0,1,1
914,2021-07-20 01:00:00,82.48,0.0,0.0,0.0,0.0,0.0,0,0
915,2021-07-20 01:30:00,83.45,0.0,0.0,0.0,0.0,0.0,0,0
916,2021-07-20 02:00:00,81.01,-300.0,-150.0,-12262.0,0.0,135.0,-1,-1
917,2021-07-20 02:30:00,78.05,-300.0,-150.0,-11814.0,135.0,270.0,-1,-1
918,2021-07-20 03:00:00,78.79,-300.0,-150.0,-11926.0,270.0,405.0,-1,-1
919,2021-07-20 03:30:00,81.5,-300.0,-150.0,-12336.0,405.0,540.0,-1,-1
920,2021-07-20 04:00:00,83.56,-88.88888888888889,-44.44444444444444,-3748.0,540.0,580.0,-1,-1
921,2021-07-20 04:30:00,85.66,0.0,0.0,0.0,580.0,580.0,0,0
922,2021-07-20 05:00:00,88.21,0.0,0.0,0.0,580.0,580.0,0,0
923,2021-07-20 05:30:00,92.02,300.0,135.0,12311.0,580.0,430.0,1,1
924,2021-07-20 06:00:00,91.66,300.0,135.0,12263.0,430.0,280.0,1,1
925,2021-07-20 06:30:00,93.22,300.0,135.0,12471.0,280.0,130.0,1,1
926,2021-07-20 07:00:00,93.09,260.0,117.0,10794.0,130.0,0.0,1,1
